ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,1,23,21407,4424,157,63,23,2690,63
1,73,6,498,267,251,32,1,58,32
1,7,24,118,63,65,54,15,293,54
1,839,10,21407,2547,532,3583,1244,10980,3583
1,1,3,21407,6,2,337,2,783,337
1,9,15,21407,4424,62,597,153,1287,597
1,5,3,19,19,546,806,670,2400,806
1,3,24,21407,4424,42,3583,6896,10980,3583
1,161,20,282,209,296,91,24,689,91
1,4,46,21407,2547,230,3583,1244,10980,3583
1,84,11,21407,4424,129,199,321,2690,199
0,50,2,171,171,1135,1256,333,2636,1256
1,404,52,21407,4424,124,116,154,493,116
1,220,3,39,39,597,75,19,362,75
1,2,10,21407,2641,33,21,33,128,21
0,104,24,21407,3945,183,4649,6896,10980,4649
1,4,51,21407,4424,300,216,219,2690,216
1,18,64,21407,2641,72,238,23,689,238
1,839,4,21407,1295,93,4649,282,10980,4649
1,87,14,21407,971,197,4649,6896,10980,4649
1,32,11,21407,1665,73,4649,282,10980,4649
1,1,26,21407,971,111,4649,6896,10980,4649
1,68,12,160,84,73,2,2,2690,2
1,161,26,21407,4424,183,4649,6896,10980,4649
1,46,16,21407,1665,79,347,9,1294,347
1,127,4,119,119,763,1256,530,2636,1256
1,204,9,21407,3945,52,4649,6896,10980,4649
1,204,33,21407,3945,128,160,93,2690,160
1,1,9,400,295,34,52,7,128,52
1,50,6,742,253,91,394,244,1318,394
1,11,14,43,42,763,1043,530,2636,1043
1,99,5,129,129,1135,1043,128,2636,1043
1,1,32,21407,2641,195,147,24,384,147
1,2,18,21407,1567,210,274,199,10980,274
1,295,8,140,140,119,473,7,2690,473
1,30,25,21407,3945,292,154,211,1294,154
1,65,3,742,253,91,394,81,1318,394
1,16,17,21407,4424,185,28,1,362,28
1,1,15,375,321,43,3583,6896,10980,3583
1,1,16,721,721,79,3583,6896,10980,3583
1,299,19,21407,2547,230,597,665,1287,597
0,220,6,44,44,546,1256,530,2636,1256
1,7,43,21407,2547,304,1772,116,10980,1772
0,1,21,21407,4424,120,4649,6896,10980,4649
1,32,4,90,90,431,165,351,2400,165
1,36,21,21407,4424,50,335,10,2690,335
1,1,9,66,66,132,33,5,108,33
1,50,14,21407,4424,109,176,31,892,176
1,1,17,21407,971,124,467,96,892,467
1,3,30,21407,2641,435,4649,6896,10980,4649
1,4,28,21407,971,42,4649,6896,10980,4649
1,409,5,21407,1796,128,49,8,892,49
1,18,5,10,181,64,774,4,2400,774
1,13,12,498,267,28,289,7,465,289
1,115,20,21407,1665,85,335,14,2690,335
1,2,7,21407,2641,267,37,19,1294,37
1,18,28,21407,2641,435,3583,6896,10980,3583
1,409,26,721,721,79,196,199,10980,196
1,135,45,21407,4424,525,4649,6896,10980,4649
1,1,45,21407,4424,68,3583,6896,10980,3583
1,295,8,21407,4424,111,216,17,2690,216
1,2,44,21407,4424,317,1772,29,10980,1772
1,9,3,107,107,659,329,8,1318,329
1,17,7,90,90,1135,196,17,293,196
1,5,54,21407,1567,325,521,419,941,521
1,409,49,21407,3945,162,3583,1244,10980,3583
0,186,61,21407,1665,178,4649,6896,10980,4649
1,4,4,21407,3945,162,566,665,1287,566
1,1,22,21407,4424,148,211,194,1294,211
1,409,28,21407,1665,33,566,665,1287,566
1,13,17,21407,3945,63,137,36,10980,137
1,35,4,21407,3945,52,4649,6896,10980,4649
1,1,21,21407,2547,532,4649,6896,10980,4649
1,31,43,21407,4424,304,467,42,892,467
1,299,34,21407,3945,122,4649,6896,10980,4649
0,19,6,275,257,659,110,244,1318,110
1,24,11,21407,1665,103,3583,6896,10980,3583
1,51,6,334,334,183,566,665,1287,566
1,220,2,276,138,45,384,30,2400,384
1,3,9,39,39,1135,1256,333,2636,1256
1,16,29,721,721,415,218,94,941,218
1,2,49,21407,3945,162,1772,6896,10980,1772
1,236,19,721,721,19,38,18,941,38
1,404,10,334,334,79,216,10,2690,216
1,72,57,21407,1796,415,218,16,941,218
1,115,12,21407,3945,54,199,321,2690,199
0,127,4,74,74,179,1256,351,2636,1256
1,7,19,197,197,48,288,2,783,288
1,1,51,21407,4424,300,467,26,892,467
1,67,4,269,111,119,774,41,2400,774
1,6,6,21407,4424,45,344,25,783,344
1,16,22,21407,1665,42,35,5,53,35
1,4,7,21407,4424,157,14,23,2690,14
1,7,20,94,94,659,164,9,1318,164
1,220,3,80,80,1135,1256,333,2636,1256
1,5,13,21407,4424,525,4649,1244,10980,4649
1,6,10,375,321,90,3583,6896,10980,3583
1,19,16,21407,1567,160,40,32,10980,40
1,92,5,239,239,543,25,5,892,25
1,3,19,21407,3945,162,4649,6896,10980,4649
1,4,9,21407,3945,52,4649,6896,10980,4649
1,2,25,21407,4424,366,4649,6896,10980,4649
0,11,9,282,209,52,394,244,1318,394
1,3,14,21407,2641,140,521,71,941,521
1,2,27,21407,4424,601,597,9,1287,597
1,1,54,21407,1567,325,40,4,10980,40
1,6,3,57,57,11,34,10,78,34
1,3,56,742,489,147,43,22,293,43
1,1,37,21407,3945,54,376,222,2690,376
1,2,5,21407,2547,73,342,211,1294,342
1,2,28,721,721,79,38,155,294,38
1,58,39,21407,2641,95,217,42,10980,217
1,6,2,21,21,597,806,670,2400,806
1,299,54,21407,2547,230,4649,282,10980,4649
1,7,28,21407,2641,211,135,10,941,135
1,1,2,32,32,1135,211,2,1294,211
1,3,5,21407,1665,122,185,324,449,185
1,2,27,21407,3945,159,597,153,1287,597
1,9,7,21407,3945,98,33,2,224,33
1,32,23,21407,1295,267,3583,1244,10980,3583
1,4,14,400,67,1135,38,45,82,38
1,839,57,21407,1796,90,521,19,941,521
1,73,2,498,231,18,68,1,150,68
1,12,3,197,197,179,1256,31,2636,1256
1,8,32,21407,1567,32,48,116,783,48
1,4,17,234,151,1135,1256,333,2636,1256
1,16,5,721,721,79,3583,6896,10980,3583
0,1,14,498,231,107,45,6896,449,45
1,18,3,32,32,431,165,670,2400,165
1,3,27,21407,4424,601,4649,1244,10980,4649
1,299,6,21407,971,128,36,13,146,36
1,6,19,21407,1567,210,288,205,783,288
1,30,10,400,10,211,218,11,941,218
1,11,9,721,721,54,24,5,224,24
1,2,25,21407,4424,501,3583,6896,10980,3583
1,236,15,21407,1665,84,185,324,449,185
1,36,3,171,171,1135,1256,333,2636,1256
0,1,3,56,35,597,1256,530,2636,1256
1,18,2,295,93,64,384,2,2400,384
1,6,15,21407,1665,70,11,4,449,11
1,2,54,21407,1567,325,774,121,2400,774
1,3,24,21407,1567,325,4649,282,10980,4649
1,299,27,239,239,183,4649,6896,10980,4649
1,4,152,21407,4424,525,147,225,384,147
0,5,71,21407,1665,103,4649,6896,10980,4649
0,1,3,400,22,5,12,3,49,12
1,11,48,21407,2547,139,289,246,465,289
1,295,14,21407,4424,68,344,7,783,344
1,204,33,21407,3945,128,160,321,2690,160
1,2,31,21407,1295,125,1772,6896,10980,1772
1,8,29,21407,1567,47,3583,1244,10980,3583
1,11,14,21407,2547,335,18,12,30,18
1,186,51,21407,2547,335,145,8,783,145
1,3,16,21407,4424,525,4649,6896,10980,4649
1,5,27,21407,4424,525,1772,116,10980,1772
1,839,9,58,58,14,3583,205,10980,3583
1,4,13,21407,4424,120,196,6896,10980,196
1,2,56,721,721,147,54,14,293,54
1,40,29,21407,2547,154,60,179,412,60
1,11,53,21407,2547,532,3583,1244,10980,3583
1,2,23,21407,4424,162,4649,6896,10980,4649
1,25,64,21407,2641,72,175,16,689,175
1,20,3,149,123,546,1043,1,2636,1043
1,8,61,21407,3945,178,4649,6896,10980,4649
1,6,9,21407,1665,81,4649,282,10980,4649
1,13,35,21407,2641,83,3583,6896,10980,3583
1,295,19,21407,4424,292,154,211,1294,154
1,5,8,57,57,140,218,17,941,218
1,236,6,79,79,206,7,11,16,7
1,2,9,149,149,95,64,9,224,64
1,81,4,21407,181,75,329,174,1318,329
1,1,16,21407,3945,159,344,153,783,344
1,10,41,21407,2547,532,4649,6896,10980,4649
1,409,6,498,267,36,13,2,150,13
1,8,19,21407,2641,195,4649,1244,10980,4649
1,15,37,21407,4424,366,4649,6896,10980,4649
1,3,7,21407,2641,267,37,19,1294,37
1,136,14,190,190,91,394,8,1318,394
1,236,13,276,138,597,806,670,2400,806
1,16,18,239,239,68,140,133,689,140
1,3,19,21407,971,124,217,46,10980,217
1,4,1,21407,4424,90,3583,66,10980,3583
1,25,2,742,253,296,238,36,689,238
1,2,22,38,38,110,42,45,1287,42
1,5,27,21407,4424,97,4649,1244,10980,4649
1,7,18,21407,1567,305,597,41,1287,597
1,21,27,21407,2641,435,4649,6896,10980,4649
1,839,19,21407,2641,195,4649,38,10980,4649
1,484,2,21407,3945,54,467,80,892,467
1,8,4,44,44,546,1256,530,2636,1256
1,1,24,21407,2547,230,344,1,783,344
0,1,14,375,321,159,1772,47,10980,1772
1,1,8,742,489,21,3583,6896,10980,3583
1,4,9,21407,1295,123,1772,233,10980,1772
1,5,14,21407,971,85,4649,6896,10980,4649
0,3,4,62,56,546,1043,161,2636,1043
1,220,2,43,42,763,1043,8,2636,1043
1,113,10,21407,2547,73,384,6,2400,384
1,15,14,21407,2641,140,218,71,941,218
1,484,13,21407,2547,73,154,211,1294,154
1,1,8,21407,4424,42,1772,22,10980,1772
1,91,5,21,21,278,3583,6896,10980,3583
1,4,60,21407,1796,60,1772,233,10980,1772
1,63,8,269,111,546,1256,530,2636,1256
1,409,6,21407,1796,94,337,26,783,337
1,409,18,21407,2547,532,4649,6896,10980,4649
1,295,31,21407,3945,292,211,194,1294,211
1,16,25,742,489,501,521,419,941,521
1,12,29,21407,1567,305,3583,6896,10980,3583
1,3,152,21407,4424,501,147,24,384,147
1,5,44,21407,4424,501,1772,16,10980,1772
1,2,13,400,295,60,337,7,783,337
1,295,10,66,66,132,33,194,108,33
1,2,21,221,221,1135,1256,34,2636,1256
1,32,16,21407,397,115,40,2,10980,40
1,57,34,21407,2547,115,224,31,412,224
1,2,53,21407,3945,601,3583,6896,10980,3583
1,3,38,21407,2641,231,3583,6896,10980,3583
1,4,2,94,94,659,164,22,1318,164
1,83,9,742,253,659,115,5,1318,115
1,10,16,21407,2547,43,3583,6896,10980,3583
1,54,9,94,185,435,4649,6896,10980,4649
1,2,21,21407,1295,125,4649,6896,10980,4649
1,2,37,21407,4424,366,1772,128,10980,1772
1,4,3,160,76,48,344,3,783,344
0,1,15,79,79,206,4649,6896,10980,4649
1,409,35,21407,1665,122,185,8,449,185
1,409,14,21407,3945,543,160,321,2690,160
1,295,26,21407,1665,85,18,4,224,18
1,3,10,21407,971,111,1772,49,10980,1772
1,7,24,21407,4424,183,3583,6896,10980,3583
1,1,58,21407,1796,415,521,49,941,521
1,4,64,21407,2641,72,175,16,689,175
1,92,27,21407,4424,129,199,321,2690,199
1,24,15,21407,971,58,597,41,1287,597
1,1,52,21407,4424,34,64,154,224,64
1,3,43,21407,1295,122,289,246,465,289
1,10,11,21407,1295,267,217,46,10980,217
1,6,32,21407,2641,109,274,18,10980,274
0,7,45,21407,4424,148,342,211,1294,342
1,6,11,21407,4424,366,4649,52,10980,4649
1,9,20,21407,2641,167,288,9,783,288
1,1,27,21407,3945,601,4649,6896,10980,4649
1,1,23,21407,1295,267,1772,96,10980,1772
0,192,22,21407,1665,84,4649,6896,10980,4649
1,839,6,21407,1665,81,217,63,10980,217
1,484,9,21407,3945,140,467,42,892,467
1,6,26,21407,1567,325,4649,6896,10980,4649
1,9,17,21407,2641,83,288,205,783,288
1,24,22,21407,1665,54,175,133,689,175
0,5,26,21407,1665,206,4649,1244,10980,4649
1,14,5,21407,2641,167,289,155,465,289
1,11,6,21407,1567,33,175,202,892,175
1,84,11,21407,4424,60,376,11,2690,376
1,3,55,21407,4424,140,3583,6896,10980,3583
1,5,62,21407,3945,190,3583,6896,10980,3583
1,8,12,21407,2641,231,35,3,115,35
1,63,2,269,111,546,806,670,2400,806
1,3,39,21407,1295,102,3583,6896,10980,3583
1,5,58,21407,3945,501,1772,6896,10980,1772
1,3,29,21407,4424,601,185,324,449,185
1,409,2,498,231,18,68,1,150,68
1,9,25,21407,4424,120,1772,233,10980,1772
1,1,12,62,56,597,27,14,27,27
1,295,12,21407,2547,5,1,1,3,1
1,1,32,21407,2641,109,1772,6896,10980,1772
1,36,44,21407,4424,366,521,419,941,521
1,3,22,498,231,107,4649,9,10980,4649
1,1,32,21407,2641,109,1772,6896,10980,1772
1,45,3,221,221,1135,1256,114,2636,1256
1,11,6,21407,1567,33,176,202,892,176
1,45,17,197,197,546,806,530,2400,806
0,91,20,21407,2641,195,4649,6896,10980,4649
1,33,7,275,257,659,394,244,1318,394
1,1,19,21407,971,124,217,46,10980,217
1,4,4,21407,3945,41,3583,6896,10980,3583
1,299,15,21407,4424,28,3583,1244,10980,3583
1,1,26,21407,2547,532,3583,6896,10980,3583
1,1,6,721,721,52,24,5,224,24
1,1,62,21407,3945,543,3583,6896,10980,3583
1,25,3,94,94,20,384,4,2400,384
1,34,5,295,93,64,384,4,2400,384
1,8,14,21407,3945,183,521,419,941,521
1,1,2,66,66,132,9,202,108,9
1,16,3,90,90,431,165,351,2400,165
1,6,47,21407,2641,435,4649,6896,10980,4649
1,192,11,21407,1665,79,154,67,1294,154
1,4,7,21407,1567,210,58,199,10980,58
1,8,4,21407,3945,151,335,68,2690,335
1,91,20,21407,2641,195,1772,6896,10980,1772
1,30,3,295,81,64,384,8,2400,384
1,25,9,291,291,95,329,6,1318,329
1,47,8,334,334,304,110,6,2690,110
0,24,13,291,291,20,110,7,1318,110
1,1,46,21407,3945,143,3583,6896,10980,3583
1,48,32,21407,4424,157,63,14,2690,63
1,4,54,21407,2547,230,3583,1244,10980,3583
1,1,12,21407,971,124,4649,6896,10980,4649
1,34,11,21407,2641,267,384,311,2400,384
1,50,6,129,129,1135,240,11,2636,240
0,2,5,21407,971,124,4649,6896,10980,4649
0,8,15,21407,971,84,185,324,449,185
1,32,42,21407,2547,115,224,31,412,224
1,5,51,21407,2547,335,288,205,783,288
1,6,18,21407,1567,173,35,18,115,35
1,5,2,221,221,1135,1256,27,2636,1256
1,2,35,21407,1665,122,274,7,10980,274
1,20,10,149,123,546,1256,351,2636,1256
1,91,3,282,73,659,394,244,1318,394
0,15,21,86,86,48,344,25,783,344
0,45,11,221,221,1135,806,670,2400,806
1,4,25,21407,2641,435,1772,233,10980,1772
1,839,82,21407,4424,140,3583,6896,10980,3583
1,4,2,86,86,1135,1256,333,2636,1256
1,161,8,21407,2547,69,34,7,78,34
1,10,7,190,190,296,238,3,689,238
1,839,8,21407,1796,251,4649,22,10980,4649
1,7,5,21407,3945,292,342,211,1294,342
1,137,60,21407,1796,84,1772,233,10980,1772
1,4,24,186,186,110,18,9,82,18
1,5,23,21407,4424,601,4649,1244,10980,4649
1,83,1,149,149,95,344,1,783,344
1,79,14,742,489,122,3583,6896,10980,3583
1,91,7,21407,2641,30,344,5,783,344
1,25,4,160,76,98,23,4,783,23
1,1,46,21407,3945,143,3583,6896,10980,3583
1,2,17,21407,2641,43,342,11,1294,342
1,73,3,498,231,24,82,16,362,82
1,10,31,21407,2641,83,31,19,783,31
1,299,13,21407,2547,8,4649,3,10980,4649
1,2,18,742,489,19,197,324,449,197
1,167,12,94,94,102,335,39,2690,335
1,2,3,234,83,1135,240,333,2636,240
1,1,53,21407,1567,210,17,21,783,17
1,32,24,36,36,211,774,12,2400,774
1,115,7,21407,4424,79,473,11,2690,473
1,186,10,21407,2547,532,3583,6896,10980,3583
0,2,2,400,295,2,7,39,181,7
1,137,6,498,267,36,68,20,150,68
1,19,26,21407,2641,70,68,19,150,68
1,22,10,149,149,60,152,4,241,152
1,14,25,742,489,525,521,419,941,521
1,8,3,80,80,1135,240,12,2636,240
1,1,10,21407,1295,93,42,665,1287,42
1,839,99,21407,1295,122,521,419,941,521
1,23,55,21407,4424,140,4649,6896,10980,4649
1,9,31,10,181,8,337,7,783,337
1,51,9,21407,4424,300,180,64,493,180
1,3,5,21407,2641,20,342,211,1294,342
1,6,24,21407,3945,601,4649,6896,10980,4649
1,4,45,21407,2547,532,91,30,465,91
1,1,37,21407,4424,317,4649,6896,10980,4649
1,65,9,721,721,54,37,2,224,37
1,48,28,21407,3945,317,3583,6896,10980,3583
1,3,35,21407,1295,45,3583,6896,10980,3583
1,54,27,21407,2641,435,597,219,1287,597
1,1,51,21407,2547,335,147,26,384,147
1,839,9,21407,971,124,3583,6896,10980,3583
1,10,26,21407,4424,169,92,80,190,92
1,4,15,21407,4424,28,3583,6896,10980,3583
1,484,34,21407,3945,122,1772,27,10980,1772
1,204,27,21407,3945,179,172,12,2690,172
1,5,21,112,185,435,26,205,82,26
1,247,18,21407,4424,304,172,16,2690,172
1,192,16,94,94,292,342,16,1294,342
1,137,5,721,721,113,4649,6896,10980,4649
1,204,37,21407,1665,178,3583,6896,10980,3583
1,192,12,21407,4424,124,473,12,2690,473
1,108,11,21407,4424,124,473,160,2690,473
1,16,64,21407,3945,106,4649,39,10980,4649
1,839,58,21407,1796,415,521,419,941,521
1,247,16,21407,3945,601,467,80,892,467
0,1,2,21407,397,92,211,194,1294,211
1,3,37,21407,4424,525,1772,6896,10980,1772
1,36,20,21407,4424,21,172,13,2690,172
1,299,20,21407,1665,122,4649,6896,10980,4649
1,65,1,105,105,546,806,670,2400,806
1,1,19,21407,2547,230,3583,6896,10980,3583
1,839,27,21407,4424,601,1772,3,10980,1772
1,4,28,21407,1665,33,597,665,1287,597
1,50,1,21407,4424,300,176,202,892,176
1,25,9,239,239,150,77,19,181,77
1,1,46,21407,4424,50,4649,1244,10980,4649
0,1,54,21407,2547,230,4649,282,10980,4649
1,167,20,21407,4424,111,335,11,2690,335
1,21,7,21407,3945,659,337,7,783,337
1,157,15,21407,1796,79,347,123,1294,347
0,295,6,400,295,150,238,98,689,238
1,5,4,21407,2547,532,196,6896,10980,196
1,42,3,184,184,179,1256,351,2636,1256
1,839,9,94,185,435,3583,6896,10980,3583
1,35,62,21407,2547,154,224,179,412,224
1,299,23,21407,4424,366,4649,6896,10980,4649
1,32,8,21407,3945,292,347,123,1294,347
1,3,49,21407,1796,415,4649,6896,10980,4649
1,65,2,105,105,763,806,670,2400,806
1,1,6,21407,1295,267,201,225,384,201
1,16,4,498,267,91,2,4,15,2
1,3,4,149,149,431,1043,4,2636,1043
1,5,1,234,151,1135,1043,24,2636,1043
1,1,10,21407,3945,40,4649,4,10980,4649
1,192,33,21407,3945,543,160,321,2690,160
1,17,10,21407,1665,56,152,6,241,152
1,2,3,398,396,169,5,3,160,5
1,409,39,21407,2641,95,3583,1244,10980,3583
1,39,5,21407,1796,5,18,2,362,18
1,14,8,721,721,113,274,199,10980,274
1,63,7,269,83,763,806,670,2400,806
1,32,52,21407,3945,68,159,127,2690,159
1,7,25,21407,3945,190,3583,6896,10980,3583
1,2,16,21407,1567,160,137,32,10980,137
1,16,16,21407,1665,138,774,311,2400,774
1,1,56,742,489,147,43,22,293,43
1,2,25,21407,4424,366,3583,6896,10980,3583
1,48,4,94,94,546,806,670,2400,806
0,220,4,74,74,179,1256,351,2636,1256
1,37,12,21,21,597,1043,28,2636,1043
1,31,2,275,18,284,394,244,1318,394
1,409,22,21407,1665,54,140,133,689,140
1,50,6,239,239,129,180,88,493,180
1,35,29,21407,2547,154,115,179,412,115
1,4,47,21407,2641,435,288,96,783,288
1,15,32,21407,1567,40,288,205,783,288
1,2,7,21407,1567,305,1772,6896,10980,1772
1,409,10,21407,1796,94,176,202,892,176
1,5,38,721,721,296,4649,6896,10980,4649
1,1,13,129,129,1135,1043,30,2636,1043
1,38,10,21407,4424,129,376,10,2690,376
0,2,18,21407,3945,601,4649,1244,10980,4649
1,4,7,21407,2547,532,17,2,146,17
1,23,10,276,138,763,1043,5,2636,1043
1,484,25,21407,3945,159,185,324,449,185
1,20,9,21407,397,83,211,11,1294,211
1,1,10,21407,1295,278,3583,6896,10980,3583
1,126,55,21407,1796,84,196,38,10980,196
1,73,2,276,138,763,1256,530,2636,1256
1,9,28,21407,1665,73,566,665,1287,566
1,45,8,21407,3945,179,467,8,892,467
1,299,35,21407,2547,230,4649,6896,10980,4649
1,42,51,21407,4424,300,467,26,892,467
1,66,6,21407,4424,50,337,153,783,337
1,25,2,94,94,20,384,1,2400,384
1,42,18,21407,1665,42,11,26,53,11
1,3,24,21407,1665,178,3583,66,10980,3583
1,4,23,291,291,45,64,21,224,64
1,2,5,160,84,147,196,65,293,196
1,409,15,21407,4424,62,597,153,1287,597
0,12,17,21407,3945,162,4649,6896,10980,4649
1,7,12,334,334,36,147,12,493,147
1,129,30,721,721,296,196,19,10980,196
1,1,3,94,94,763,1256,530,2636,1256
1,2,21,21407,2547,532,4649,6896,10980,4649
1,40,22,21407,4424,45,33,8,783,33
0,14,20,21407,1796,83,4649,6896,10980,4649
1,78,6,44,30,284,329,1,1318,329
1,8,7,21407,971,37,152,2,241,152
1,220,14,276,138,597,1043,161,2636,1043
1,3,5,21407,971,24,52,6,128,52
1,16,11,498,267,91,1772,18,10980,1772
1,1,46,21407,4424,36,1772,96,10980,1772
1,4,19,21407,2641,28,10,3,30,10
1,34,8,334,334,75,473,33,2690,473
1,72,44,21407,1796,27,1772,6896,10980,1772
1,31,6,400,295,304,3583,16,10980,3583
1,409,4,498,231,8,4,22,150,4
1,9,44,21407,4424,501,4649,6896,10980,4649
1,3,24,21407,4424,42,3583,6896,10980,3583
1,9,17,21407,1295,93,274,11,10980,274
1,38,18,21407,1567,305,566,9,1287,566
1,204,2,375,321,46,337,153,783,337
1,50,13,21407,4424,111,160,10,2690,160
1,13,52,21407,3945,543,473,95,2690,473
1,17,6,21407,3945,501,344,6,783,344
1,129,46,21407,971,96,197,324,449,197
1,839,6,721,721,11,86,6,2400,86
1,1,28,21407,1665,33,597,665,1287,597
1,7,19,21407,3945,317,3583,6896,10980,3583
0,7,57,21407,1796,415,3583,6896,10980,3583
1,1,14,742,489,21,3583,56,10980,3583
0,37,6,295,113,546,1256,530,2636,1256
1,409,22,21407,3945,22,4649,6896,10980,4649
1,167,18,21407,3945,128,199,321,2690,199
1,12,14,21407,3945,543,199,321,2690,199
1,37,152,21407,4424,317,521,419,941,521
1,5,38,21407,3945,317,175,202,892,175
1,27,12,94,94,597,1043,11,2636,1043
1,5,10,21407,3945,40,3583,6896,10980,3583
1,2,7,21407,2641,267,37,19,1294,37
1,4,5,21407,397,72,289,2,465,289
1,32,8,119,119,546,806,670,2400,806
1,2,17,21407,1567,173,35,30,115,35
1,204,15,334,334,37,159,127,2690,159
1,299,19,21407,1796,91,4649,6896,10980,4649
1,404,11,21407,4424,300,147,11,493,147
1,50,8,21407,181,10,16,8,2636,16
1,2,29,21407,3945,543,4649,6896,10980,4649
1,1,29,21407,971,197,4649,6896,10980,4649
1,2,27,74,73,597,1043,17,2636,1043
1,404,6,21407,3945,183,3583,1244,10980,3583
1,65,2,276,138,546,1256,530,2636,1256
1,49,7,21407,1665,85,216,219,2690,216
1,13,22,282,209,296,91,11,689,91
1,1,10,94,94,296,175,133,689,175
1,8,51,21407,1665,178,3583,1244,10980,3583
1,157,19,21407,4424,36,4649,1244,10980,4649
1,2,45,21407,4424,525,8,8,783,8
1,3,39,21407,1295,102,3583,66,10980,3583
1,484,22,21407,2641,97,289,246,465,289
1,7,2,8,8,431,806,670,2400,806
1,1,9,291,291,24,329,26,1318,329
1,9,4,276,138,763,1043,4,2636,1043
1,2,25,21407,3945,292,154,211,1294,154
1,83,14,21407,3945,98,774,23,2400,774
1,167,34,21407,2547,115,224,179,412,224
1,13,25,21407,3945,63,774,181,2400,774
1,186,30,21407,4424,525,274,17,10980,274
1,23,21,721,721,27,11,9,449,11
1,9,13,37,37,185,34,13,362,34
1,3,44,21407,1796,27,1772,6896,10980,1772
1,1,6,44,30,95,196,4,293,196
1,1,15,79,79,206,4649,6896,10980,4649
1,12,53,21407,1567,210,17,21,783,17
1,839,152,21407,3945,525,521,419,941,521
1,13,4,79,78,167,54,116,783,54
1,76,37,21407,3945,543,199,321,2690,199
1,484,15,21407,3945,148,342,211,1294,342
1,4,28,21407,4424,366,4649,282,10980,4649
0,17,17,129,129,763,806,670,2400,806
1,239,6,21407,3945,151,335,68,2690,335
0,1,12,21407,4424,148,211,194,1294,211
1,163,31,21407,3945,143,81,22,1287,81
1,409,17,129,129,179,1043,19,2636,1043
0,2,4,79,79,4,16,24,362,16
1,24,9,21407,971,37,152,4,241,152
1,299,18,21407,2547,532,4649,282,10980,4649
1,3,41,21407,971,128,3583,1244,10980,3583
1,8,14,234,151,1135,1043,128,2636,1043
1,6,7,21407,3945,151,335,68,2690,335
1,22,1,21407,4424,119,8,1,146,8
1,108,14,400,295,119,116,154,493,116
1,4,21,21407,1796,415,147,24,384,147
1,161,10,21407,3945,159,47,2,128,47
1,3,9,46,46,251,32,4,58,32
1,484,11,21407,1295,123,4649,282,10980,4649
1,4,44,21407,2547,49,60,29,412,60
1,8,9,21407,971,85,3583,6896,10980,3583
1,295,6,21407,3945,52,274,199,10980,274
1,3,9,400,295,50,3583,10,10980,3583
1,32,33,21407,3945,543,160,321,2690,160
1,4,44,21407,4424,501,4649,6896,10980,4649
1,2,1,21407,1796,94,467,219,892,467
1,3,11,21407,1295,93,3583,6896,10980,3583
1,28,2,742,489,525,135,29,941,135
1,3,1,21407,3945,2,774,1,2400,774
1,2,21,21407,4424,601,274,43,10980,274
1,1,45,21407,4424,525,4649,6896,10980,4649
1,6,1,144,144,659,394,81,1318,394
1,2,20,498,231,75,4649,7,10980,4649
0,7,37,21407,2641,73,566,665,1287,566
1,19,5,94,94,102,8,2,20,8
1,8,9,60,50,1135,196,96,293,196
1,409,22,21407,4424,119,147,154,493,147
1,409,27,239,239,183,4649,6896,10980,4649
1,9,18,21407,2641,30,774,311,2400,774
1,45,12,21407,2547,115,73,24,783,73
1,32,17,21407,3945,128,23,23,2690,23
1,11,16,21407,1567,305,3583,6896,10980,3583
0,1,7,129,129,763,1043,79,2636,1043
0,48,13,269,111,65,774,1,2400,774
1,10,23,282,209,296,238,98,689,238
1,91,21,70,70,763,1043,44,2636,1043
1,9,50,21407,3945,162,1772,29,10980,1772
1,32,2,90,90,431,165,351,2400,165
1,5,3,21407,2641,10,3583,6896,10980,3583
1,15,19,21407,4424,366,1772,1244,10980,1772
1,2,23,21407,2547,532,4649,6896,10980,4649
1,1,16,21407,181,75,394,81,1318,394
1,25,38,21407,1665,138,99,24,2690,99
1,192,19,21407,3945,543,473,160,2690,473
1,3,26,21407,1796,94,3583,6896,10980,3583
1,49,8,21407,3945,98,152,19,241,152
1,236,1,721,721,109,3583,6896,10980,3583
1,2,21,21407,2547,532,3583,6896,10980,3583
1,20,16,21407,397,115,26,5,98,26
1,17,9,21407,4424,292,154,96,1294,154
1,5,12,46,46,162,473,12,2690,473
0,6,8,291,291,24,329,26,1318,329
1,409,3,21407,1796,251,36,7,146,36
